canonical_smiles,molregno,standard_relation,standard_value,standard_units
C[C@H](Nc1nc(Nc2cc([nH]n2)C3CC3)cnc1C#N)c4ccc(F)cn4,579244,,95.120000000000000000000000000000,%
COc1cnc(nc1N2CCCCC2)c3ccccn3,1360263,,95.120000000000000000000000000000,%
CC(C)Oc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,473929,,95.120000000000000000000000000000,%
CC1=NC(N=C1N)(c2ccc(F)cc2)c3cccc(c3)c4cccnc4,1440835,,95.120000000000000000000000000000,%
C[C@@H](NC(=O)C1CCNCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525565,,95.230000000000000000000000000000,%
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(cc3)S(=O)(=O)C,1332962,,95.230000000000000000000000000000,%
Nc1ncnc2c1c(COc3cccc(Cl)c3)nn2C4CCOCC4,1359764,,95.230000000000000000000000000000,%
CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(OC(F)(F)F)cc5,385617,,95.230000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CCO)CC4,474588,,95.230000000000000000000000000000,%
Fc1cnc(CCN2C(C(=O)NCc3ccc(OC(F)(F)F)cc3)c4ccccc4C2=O)nc1,1427792,,95.230000000000000000000000000000,%
Fc1cnc(CCN2C(C(=O)NCc3ccc(F)c(c3)C(F)(F)F)c4ccccc4C2=O)nc1,1427467,,95.230000000000000000000000000000,%
Nc1nc(O)c(Cl)c(n1)c2ccccc2,83969,,95.230000000000000000000000000000,%
COc1ccc(CCN2[C@H](CN(NS(=O)(=O)C)C2=O)c3ccc(OC)cc3)cc1,575386,,95.230000000000000000000000000000,%
Clc1ccc(CN2CC3CNCC(C2)O3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,400914,,95.330000000000000000000000000000,%
NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4F,714494,,95.330000000000000000000000000000,%
C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCN(C)CC3)c4ccc(F)cn4,613878,,95.330000000000000000000000000000,%
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,477715,,95.330000000000000000000000000000,%
COc1cc(ccn1)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncnc5,1438701,,95.330000000000000000000000000000,%
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,406787,,95.430000000000000000000000000000,%
COCC[C@H](Oc1ncnc2c1cnn2c3ccccc3Cl)C(=O)Nc4ccc(C)cn4,1446428,,95.430000000000000000000000000000,%
CC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271734,,95.430000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(F)c4)c3)C(=O)NC1=O,1521370,,95.430000000000000000000000000000,%
OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,556489,,95.430000000000000000000000000000,%
C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,437628,,95.430000000000000000000000000000,%
C1CC1Nc2ccc3nnc(c4ccccc4)n3n2,479712,,95.430000000000000000000000000000,%
NC1=NC(c2cccc(c2)c3cncnc3)(c4ccnc(c4)C(F)(F)F)c5cccc(F)c15,1438695,,95.430000000000000000000000000000,%
CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4cccc(Cl)c4Cl)c3c2,474390,,95.430000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(CC)CC4,474668,,95.430000000000000000000000000000,%
O=C(N1CCC(CC1)c2oc3ccccc3n2)c4ccccc4,981655,,95.430000000000000000000000000000,%
CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,410802,,95.530000000000000000000000000000,%
COc1ccccc1CCNCc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2,1276062,,95.530000000000000000000000000000,%
O=C(C1CCN(CC1)c2nnc(s2)n3cccc3)N4CCN(Cc5ccc6OCOc6c5)CC4,910401,,95.530000000000000000000000000000,%
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)cnc13,437216,,95.530000000000000000000000000000,%
C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23,1165549,,95.530000000000000000000000000000,%
Cc1nn(C2CCCCC2)c(N)c1c3ccccc3,788651,,95.530000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4,474280,,95.530000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1OC,1073109,,95.530000000000000000000000000000,%
CC(C)S(=O)(=O)N(C)c1cc(cc(NC[C@H]2C[C@@H]2C)n1)C(=O)N[C@@H](Cc3ccccc3)[C@@H](N)CF,384953,,95.530000000000000000000000000000,%
CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,468960,,95.530000000000000000000000000000,%
Fc1cnc(CCN2C(C(=O)NCc3cccc(OC(F)(F)F)c3)c4ccccc4C2=O)nc1,1427465,,95.530000000000000000000000000000,%
CN1C(=O)N(N=C1C2=CC(=O)C(=CN2)O)S(=O)(=O)NC(=O)N3C[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c4csc(N)n4)C3=O,1337271,,95.530000000000000000000000000000,%
COc1cc(O)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,1447242,,95.630000000000000000000000000000,%
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,1263743,,95.630000000000000000000000000000,%
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,1355149,,95.630000000000000000000000000000,%
COc1cccc(c1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,714370,,95.630000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)Cc3ccccc23,1280055,,95.630000000000000000000000000000,%
OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,511846,,95.630000000000000000000000000000,%
CN1CCN(CC1)c2cc3c(Nc4cccc(Cl)c4Cl)c(cnc3cc2F)C(=O)N,474392,,95.630000000000000000000000000000,%
Cc1nccn1c2sc(Nc3cnccn3)nc2c4cccc(c4)C#N,1385347,,95.630000000000000000000000000000,%
COc1c(C)cc(cc1C)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cncnc4,1440839,,95.630000000000000000000000000000,%
CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,2223,,95.720000000000000000000000000000,%
CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,1147104,,95.720000000000000000000000000000,%
CC(=O)Nc1cccc2c1c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,1264916,,95.720000000000000000000000000000,%
Fc1ccc(CNC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,1033601,,95.720000000000000000000000000000,%
C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCCc4ccc5ncsc5c4)CCC2CC3)c6ccccc6,1265516,,95.720000000000000000000000000000,%
CCN(CCO)C(=O)c1cc2cccnn2c1c3cccc(c3)C(F)(F)F,1427993,,95.720000000000000000000000000000,%
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,14785,,95.820000000000000000000000000000,%
CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,1147102,,95.820000000000000000000000000000,%
COc1ccc2CCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1263994,,95.820000000000000000000000000000,%
CCN(C(=O)c1oc(cc1)c2ccc(Cl)cc2)c3ccc(cc3)N4CCNCC4,1335183,,95.820000000000000000000000000000,%
CCOc1ccccc1C(=O)NCc2occc2,784487,,95.820000000000000000000000000000,%
CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2O[C@@H](C)C(=O)O)C(F)(F)F,1147114,,95.820000000000000000000000000000,%
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O,454141,,95.820000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C,474517,,95.820000000000000000000000000000,%
CN1CCN(CC1)c2cccc3OC[C@H](Cc23)NC(=O)c4nn(nc4C)c5ccccc5,1359542,,95.820000000000000000000000000000,%
CC(C)C(NC(=O)c1ccccc1)C(=O)c2ccc(cc2)[N+](=O)[O-],1361651,,95.820000000000000000000000000000,%
CN(C(=O)c1c(C)onc1c2ccccc2)c3ccc(Cl)cc3,602508,,95.820000000000000000000000000000,%
CC(C)N(c1ccnc(Nc2cc(cc(c2)S(=O)(=O)C)N3CCOCC3)n1)c4cc(CO)ccc4C,1117811,,95.910000000000000000000000000000,%
CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O,1028455,,95.910000000000000000000000000000,%
COc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1430530,,95.910000000000000000000000000000,%
CC(=O)Nc1ccc2ccn(c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1,1355961,,95.910000000000000000000000000000,%
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,1161591,,95.910000000000000000000000000000,%
OCc1ccc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCCOCC(F)(F)F)nc4,1359552,,95.910000000000000000000000000000,%
O[Si]1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,1443957,,95.910000000000000000000000000000,%
CC(C)COc1ccc(cc1C#N)c2cc(O)nc(N)n2,1445134,,95.910000000000000000000000000000,%
CC(C)(C)S(=O)(=O)N[C@@H]1CC[C@H](CC1)C(=O)Nc2ccc(cn2)C(F)(F)F,1334397,,95.910000000000000000000000000000,%
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,97,,96.000000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,1521364,,96.000000000000000000000000000000,%
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,8516,,96.000000000000000000000000000000,%
COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,958665,,96.000000000000000000000000000000,%
Brc1ccc(cc1)S(=O)(=O)CCC(=O)NCCc2ccccc2,913432,,96.000000000000000000000000000000,%
Cc1cc(C)c(C)c(Cn2ccc3c(\C=N\NC(=O)c4ccc(O)c(c4)C#N)cccc23)c1C,256643,,96.000000000000000000000000000000,%
Clc1cccc(Cl)c1CNC2=NC(=CC(=O)N2)N3CCOCC3,1424977,,96.000000000000000000000000000000,%
COc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c5ccc6OCOc6c5,1337296,,96.000000000000000000000000000000,%
Cc1ccc(cc1)c2csc3ncnc(O)c23,851438,,96.090000000000000000000000000000,%
Cc1cnc([nH]1)c2cc(NC(=O)c3ccc(nc3C)C(F)(F)F)ccc2Cl,578721,,96.090000000000000000000000000000,%
Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1C(=O)Nc3cnc(N)c(Cl)c3,475963,,96.090000000000000000000000000000,%
CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1,1281325,,96.090000000000000000000000000000,%
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,419596,,96.170000000000000000000000000000,%
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C)c4)c3)C2)C(=O)NC1=O,1440474,,96.170000000000000000000000000000,%
CC[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1440075,,96.170000000000000000000000000000,%
OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,1077521,,96.170000000000000000000000000000,%
NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],905750,,96.170000000000000000000000000000,%
CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,1073114,,96.170000000000000000000000000000,%
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCN(C)CC4)cc3,1332972,,96.170000000000000000000000000000,%
COc1ccc(cn1)c2ccc3nc(N)sc3c2,1060174,,96.170000000000000000000000000000,%
C[C@@H](NC(=O)C1CCCCN1C)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525562,,96.170000000000000000000000000000,%
OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,16506,,96.170000000000000000000000000000,%
OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,467057,,96.170000000000000000000000000000,%
CCC#Cc1cncc(c1)c2ccc3C[C@@]4(CC[C@@H](CC4)OC)C5(N=C(C)C(=N5)N)c3c2,1423603,,96.170000000000000000000000000000,%
CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,365916,,96.260000000000000000000000000000,%
Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,1264923,,96.260000000000000000000000000000,%
COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1,896073,,96.260000000000000000000000000000,%
Cc1c(Cl)ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)c1Cl,1425323,,96.260000000000000000000000000000,%
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,996,,96.260000000000000000000000000000,%
OCc1ccc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCC(F)(F)F)nc4,1359550,,96.260000000000000000000000000000,%
CCCN(c1ccon1)P(=O)(c2ccccc2)c3ccccc3,1511969,,96.260000000000000000000000000000,%
CC(C)COc1ccc(cc1)c2cc(O)nc(N)n2,1445123,,96.260000000000000000000000000000,%
Fc1ccccc1NC(=O)N[C@H]2N=C(c3ccccc3)c4ccccc4NC2=O,370906,,96.340000000000000000000000000000,%
COc1ncc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(COCC(F)(F)F)nc4,1359562,,96.340000000000000000000000000000,%
Clc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1Cl,1283375,,96.340000000000000000000000000000,%
Nc1nc(O)c(C#N)c(n1)c2ccccc2,559435,,96.340000000000000000000000000000,%
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c3C[C@@H](CCc3n2C)C4CCOCC4,1341776,,96.340000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)N)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,1521365,,96.420000000000000000000000000000,%
C[C@@H](O)[C@H](NC(=O)c1ccc(cc1)C#Cc2ccc(CN3CCOCC3)cc2)C(=O)NO,428199,,96.420000000000000000000000000000,%
C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525570,,96.420000000000000000000000000000,%
Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2,1447306,,96.420000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC,474209,,96.420000000000000000000000000000,%
CN1CCN(CC1)C2=Nc3ccccc3Nc4ccc(OS(=O)(=O)C(F)(F)F)cc24,114542,,96.420000000000000000000000000000,%
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)nc(NC(CO)CO)c2Cl)n[nH]1,512123,,96.420000000000000000000000000000,%
C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,512199,,96.420000000000000000000000000000,%
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(Cl)cc1C#N)c3ccc(F)cn3,1145100,,96.420000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N4CCN(C)CC4,474279,,96.420000000000000000000000000000,%
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1,1427816,,96.420000000000000000000000000000,%
FC(F)(F)Oc1ccc(CNC(=O)C2N(C[C@@H]3CCCO3)C(=O)c4ccccc24)cc1,1427798,,96.420000000000000000000000000000,%
CCN(Cc1cccc2ccccc12)C3=CC(=NC(=O)N3)N4CCOCC4,1428613,,96.420000000000000000000000000000,%
O=C1CCc2cc(ccc2N1)c3cncc4ccccc34,513400,,96.420000000000000000000000000000,%
Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C,1264898,,96.500000000000000000000000000000,%
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271733,,96.500000000000000000000000000000,%
Cc1c(Cl)ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc(c4)S(=O)(=O)C)c1Cl,1430511,,96.500000000000000000000000000000,%
O[C@H](CNC(=O)C1=NNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1448085,,96.500000000000000000000000000000,%
CC(C)n1ncc2c(cc(nc12)C3CC3)C(=O)NCc4c(C)cc(C)nc4O,1032346,,96.500000000000000000000000000000,%
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]ncc13,436925,,96.500000000000000000000000000000,%
CN1CCN2C(C1)C3(Cc4ccccc24)C(=O)N(C)C(=O)N(C)C3=O,1010449,,96.500000000000000000000000000000,%
NC(=O)c1cncc(n1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,1439752,,96.500000000000000000000000000000,%
Nc1ccc(OCCc2ccccc2)cc1,956495,,96.570000000000000000000000000000,%
COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,1525571,,96.570000000000000000000000000000,%
Nc1ncnc2nc(cc(c3cccc(Br)c3)c12)c4ccc(nc4)N5CCOCC5,100461,,96.570000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)c(Cl)c3)c2cc1N4CCN(C)CC4,474795,,96.570000000000000000000000000000,%
COc1c(C)cc(nc1C)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncnc5,1438707,,96.570000000000000000000000000000,%
Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4,1214046,,96.570000000000000000000000000000,%
CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,338721,,96.650000000000000000000000000000,%
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,1447311,,96.650000000000000000000000000000,%
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,364745,,96.650000000000000000000000000000,%
CN(C)CCC1CCN(CC1)c2cc(C(=O)NC[C@@H]3CC[C@@H](CNC(=O)OC(C)(C)C)CC3)c4ccccc4n2,1170492,,96.650000000000000000000000000000,%
COc1cnc(cn1)c2cccc(F)c2C(F)(F)CNC(=O)c3ccc(COCC(F)(F)F)nc3,1420816,,96.720000000000000000000000000000,%
OC(=O)Cc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425366,,96.720000000000000000000000000000,%
Cc1onc(c1)[C@H](O)[C@](C)(OCc2ccc(cc2)c3ccccc3)C(=O)NO,1333261,,96.720000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(CN5CCOCC5)s4,1355648,,96.720000000000000000000000000000,%
NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F,1053437,,96.720000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1OC,1073110,,96.720000000000000000000000000000,%
CN(CC(=O)NC1CC1)C(=O)c2ccc3c(c2)c4CC(CCc4n3C)C5CCOCC5,1341768,,96.720000000000000000000000000000,%
COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,447450,,96.720000000000000000000000000000,%
NS(=O)(=O)c1ccc(CCNc2ccc3nnc(c4ccccc4)n3n2)cc1,1281141,,96.790000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]c(C)n4,1355643,,96.790000000000000000000000000000,%
Cc1c(Cl)c(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2,1425330,,96.790000000000000000000000000000,%
Cc1cc(C)cc(c1)c2oc(SCC(=O)N3CCN(CC3)C(=O)c4occc4)nn2,913495,,96.790000000000000000000000000000,%
C[C@]12Cc3cnn(c3C=C1CC[C@@]2(O)CCc4ccc(F)cc4C(=O)N)c5ccc(F)cc5,1421070,,96.790000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3ccc(Cl)cc3Cl)c2cc1N4CCN(C)CC4,474278,,96.790000000000000000000000000000,%
CC(C)N1Cc2c(NC(C)(C)Cc3ccc(Cl)cc3)nc(nc2C1=O)N4CCN(CC4)C(=O)C,1332158,,96.790000000000000000000000000000,%
O=C1NC(=NC(=C1)N2CCOCC2)NCc3cccc4ccccc34,1424972,,96.790000000000000000000000000000,%
CCCN(c1cccc(c1)S(=O)(=O)C)P(=O)(c2ccccc2)c3ccccc3,1511972,,96.790000000000000000000000000000,%
Fc1cnc(CCN2C(C(=O)NCc3ccc(F)c(OC(F)(F)F)c3)c4ccccc4C2=O)nc1,1427466,,96.790000000000000000000000000000,%
Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14,1429398,,96.870000000000000000000000000000,%
O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1447308,,96.870000000000000000000000000000,%
Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)c5cccnc5,562319,,96.870000000000000000000000000000,%
CC(C)Cc1c(C(=O)C(=O)N)c2c(OCC(=O)O)cccc2n1Cc3ccccc3,489886,,96.870000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC,1073111,,96.870000000000000000000000000000,%
C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCCOc4ccc(F)cc4)CCC2CC3)c5ccccc5,1265526,,96.870000000000000000000000000000,%
Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4Cl)cc1Cl,1430529,,96.930000000000000000000000000000,%
O=C1C=C(N=C2N(Cc3cccc4ccccc34)C=CN12)N5CCOCC5,1283376,,96.930000000000000000000000000000,%
c1ccc(cc1)c2[nH]nc3ccccc23,145212,,96.930000000000000000000000000000,%
Oc1c(ccc2cccnc12)C(=O)NCc3ccccc3,367387,,96.930000000000000000000000000000,%
Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,26401,,97.000000000000000000000000000000,%
NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c3ccccc3,1115223,,97.000000000000000000000000000000,%
CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1,1448208,,97.000000000000000000000000000000,%
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCO)CC3,1439733,,97.000000000000000000000000000000,%
CC(C)(C)OC(=O)NC[C@@H]1CC[C@@H](CNC(=O)c2cc(nc3ccccc23)N4CCC(CCN5CC(O)C5)CC4)CC1,1170496,,97.000000000000000000000000000000,%
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(=O)(=O)C)c4)CC3)cccc2n1,486945,,97.000000000000000000000000000000,%
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,1366085,,97.070000000000000000000000000000,%
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,1440476,,97.070000000000000000000000000000,%
OC(=O)COc1ccc(cc1c2cc(ccc2F)C#N)C(F)(F)F,1147099,,97.070000000000000000000000000000,%
Cc1[nH]c(C(=O)NC2CCN(CC2)c3ncc(s3)C(=O)O)c(Cl)c1Cl,1267038,,97.070000000000000000000000000000,%
COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2,1332986,,97.070000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CSc2ccncc2)S(=O)(=O)N3C(C)CCc4ccccc34,1280064,,97.070000000000000000000000000000,%
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,229058,,97.070000000000000000000000000000,%
O=C(CN1CCCCCC1)N2c3ccccc3Sc4ccccc24,733493,,97.070000000000000000000000000000,%
NC1=NC(c2ccnc(c2)C(F)(F)F)(c3ccc(F)c(c3)c4cncnc4)c5cccc(F)c15,1438697,,97.070000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Cl)cc2)C1)C(C)(C)C,1279836,,97.070000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)[C@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,1440080,,97.130000000000000000000000000000,%
C[C@@H](NC1=CC(=O)NCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525569,,97.130000000000000000000000000000,%
Nc1nc2ccc(OC(F)(F)F)cc2s1,38898,,97.130000000000000000000000000000,%
O=C(NC1=CC(=CNC1=O)c2ccncc2)[C@H](Cc3ccccc3)NC4(CC4)c5ccccn5,1428281,,97.130000000000000000000000000000,%
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccc(F)cc3,1077539,,97.130000000000000000000000000000,%
CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,255904,,97.200000000000000000000000000000,%
